match_id,season_id,match_date,home_team_id,away_team_id,full_time_home_goals,full_time_away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result
2220,6,2021-04-22,15,29,3,0,H,3,0,H
2221,6,2021-04-23,1,10,0,1,A,0,0,D
2222,6,2021-04-24,16,20,1,1,D,1,0,H
2223,6,2021-04-24,30,8,0,1,A,0,1,A
2224,6,2021-04-24,22,5,1,0,H,1,0,H
2225,6,2021-04-25,31,6,0,4,A,0,3,A
2226,6,2021-04-25,14,18,0,0,D,0,0,D
2227,6,2021-04-25,2,29,2,2,D,1,1,D
2228,6,2021-04-26,15,9,2,1,H,0,1,A
2229,6,2021-04-30,23,15,1,1,D,0,0,D
2230,6,2021-05-01,9,17,0,2,A,0,0,D
2231,6,2021-05-01,5,14,2,0,H,1,0,H
2232,6,2021-05-01,8,11,2,0,H,1,0,H
2233,6,2021-05-01,10,2,1,2,A,1,1,D
2234,6,2021-05-02,20,1,0,2,A,0,1,A
2235,6,2021-05-02,27,22,4,0,H,1,0,H
2236,6,2021-05-03,29,31,1,1,D,0,1,A
2237,6,2021-05-03,6,30,1,2,A,1,2,A
2238,6,2021-05-07,15,20,2,4,A,0,2,A
2239,6,2021-05-08,14,27,3,1,H,2,1,H
2240,6,2021-05-08,22,9,0,2,A,0,1,A
2241,6,2021-05-08,17,8,1,2,A,1,0,H
2242,6,2021-05-08,16,23,2,0,H,1,0,H
2243,6,2021-05-09,31,5,2,1,H,0,1,A
2244,6,2021-05-09,2,18,1,3,A,1,0,H
2245,6,2021-05-09,30,10,0,1,A,0,1,A
2246,6,2021-05-09,1,29,3,1,H,2,0,H
2247,6,2021-05-10,11,6,0,2,A,0,2,A
2248,6,2021-05-11,18,15,1,2,A,1,1,D
2249,6,2021-05-11,23,9,3,1,H,1,1,D
2250,6,2021-05-12,8,1,0,1,A,0,1,A
2251,6,2021-05-13,2,10,0,0,D,0,0,D
2252,6,2021-05-13,18,16,2,4,A,1,2,A
2253,6,2021-05-14,20,17,3,4,A,2,2,D
2254,6,2021-05-15,6,14,0,4,A,0,1,A
2255,6,2021-05-15,23,11,3,1,H,1,0,H
2256,6,2021-05-15,5,30,1,1,D,0,0,D
2257,6,2021-05-16,9,2,3,2,H,1,2,A
2258,6,2021-05-16,27,31,2,0,H,1,0,H
2259,6,2021-05-16,29,16,1,2,A,1,1,D
2260,6,2021-05-16,10,22,0,1,A,0,1,A
2261,6,2021-05-18,18,11,1,1,D,1,0,H
2262,6,2021-05-18,23,14,0,2,A,0,0,D
2263,6,2021-05-18,5,17,3,2,H,0,1,A
2264,6,2021-05-18,8,15,2,1,H,0,0,D
2265,6,2021-05-19,10,31,1,0,H,0,0,D
2266,6,2021-05-19,20,22,1,0,H,1,0,H
2267,6,2021-05-19,27,2,1,2,A,1,2,A
2268,6,2021-05-19,9,1,1,3,A,0,1,A
2269,6,2021-05-19,6,16,0,3,A,0,1,A
2270,6,2021-05-19,29,30,1,3,A,1,1,D
2271,6,2021-05-23,1,5,2,0,H,0,0,D
2272,6,2021-05-23,2,8,2,1,H,1,0,H
2273,6,2021-05-23,11,20,0,2,A,0,1,A
2274,6,2021-05-23,14,29,3,1,H,2,0,H
2275,6,2021-05-23,15,27,2,4,A,1,1,D
2276,6,2021-05-23,16,9,2,0,H,1,0,H
2277,6,2021-05-23,17,10,5,0,H,2,0,H
2278,6,2021-05-23,22,6,1,0,H,1,0,H
2279,6,2021-05-23,30,23,3,0,H,2,0,H
2280,6,2021-05-23,31,18,1,2,A,1,2,A
2281,7,2021-08-13,4,1,2,0,H,1,0,H
2282,7,2021-08-14,18,14,5,1,H,1,0,H
2283,7,2021-08-14,6,5,1,2,A,1,0,H
2284,7,2021-08-14,8,9,3,0,H,2,0,H
2285,7,2021-08-14,10,23,3,1,H,0,1,A
2286,7,2021-08-14,15,31,1,0,H,1,0,H
2287,7,2021-08-14,28,2,3,2,H,2,0,H
2288,7,2021-08-14,21,16,0,3,A,0,1,A
2289,7,2021-08-15,20,30,2,4,A,2,1,H
2290,7,2021-08-15,27,17,1,0,H,0,0,D
2291,7,2021-08-21,16,6,2,0,H,1,0,H
2292,7,2021-08-21,2,20,2,0,H,1,0,H
2293,7,2021-08-21,9,4,0,0,D,0,0,D
2294,7,2021-08-21,14,10,2,2,D,1,1,D
2295,7,2021-08-21,17,21,5,0,H,2,0,H
2296,7,2021-08-21,5,28,2,0,H,2,0,H
2297,7,2021-08-22,23,18,1,1,D,1,0,H
2298,7,2021-08-22,31,27,0,1,A,0,1,A
2299,7,2021-08-22,1,8,0,2,A,0,2,A
2300,7,2021-08-23,30,15,4,1,H,1,0,H
2301,7,2021-08-28,17,1,5,0,H,3,0,H
2302,7,2021-08-28,2,4,1,1,D,1,1,D
2303,7,2021-08-28,5,10,0,2,A,0,1,A
2304,7,2021-08-28,20,23,2,2,D,0,0,D
2305,7,2021-08-28,21,15,1,2,A,1,1,D
2306,7,2021-08-28,30,9,2,2,D,1,0,H
2307,7,2021-08-28,16,8,1,1,D,1,1,D
2308,7,2021-08-29,6,14,1,1,D,0,0,D
2309,7,2021-08-29,27,28,1,0,H,1,0,H
2310,7,2021-08-29,31,18,0,1,A,0,0,D
2311,7,2021-09-11,9,27,3,0,H,0,0,D
2312,7,2021-09-11,1,21,1,0,H,0,0,D
2313,7,2021-09-11,4,5,0,1,A,0,0,D
2314,7,2021-09-11,15,17,0,1,A,0,0,D
2315,7,2021-09-11,18,20,4,1,H,1,0,H
2316,7,2021-09-11,23,30,0,0,D,0,0,D
2317,7,2021-09-11,28,31,0,2,A,0,0,D
2318,7,2021-09-11,8,2,3,0,H,1,0,H
2319,7,2021-09-12,14,16,0,3,A,0,1,A
2320,7,2021-09-13,10,6,3,1,H,0,0,D
2321,7,2021-09-17,20,14,1,1,D,1,1,D
2322,7,2021-09-18,31,4,0,2,A,0,2,A
2323,7,2021-09-18,6,1,0,1,A,0,1,A
2324,7,2021-09-18,16,9,3,0,H,1,0,H
2325,7,2021-09-18,17,23,0,0,D,0,0,D
2326,7,2021-09-18,21,28,1,3,A,1,1,D
2327,7,2021-09-18,2,10,3,0,H,0,0,D
2328,7,2021-09-19,5,15,2,1,H,1,0,H
2329,7,2021-09-19,30,18,1,2,A,1,1,D
2330,7,2021-09-19,27,8,0,3,A,0,0,D
2331,7,2021-09-25,8,17,0,1,A,0,0,D
2332,7,2021-09-25,18,2,0,1,A,0,0,D
2333,7,2021-09-25,10,21,2,0,H,1,0,H
2334,7,2021-09-25,14,30,1,2,A,1,0,H
2335,7,2021-09-25,15,6,2,2,D,1,2,A
2336,7,2021-09-25,28,20,1,1,D,0,1,A
2337,7,2021-09-25,4,16,3,3,D,1,1,D
2338,7,2021-09-26,23,31,0,1,A,0,0,D
2339,7,2021-09-26,1,27,3,1,H,3,0,H
2340,7,2021-09-27,9,5,1,1,D,1,0,H
2341,7,2021-10-02,18,10,1,1,D,1,0,H
2342,7,2021-10-02,6,21,0,0,D,0,0,D
2343,7,2021-10-02,8,23,3,1,H,1,0,H
2344,7,2021-10-02,14,28,1,0,H,1,0,H
2345,7,2021-10-02,31,20,2,1,H,1,1,D
2346,7,2021-10-02,5,1,0,0,D,0,0,D
2347,7,2021-10-03,9,15,2,2,D,0,2,A
2348,7,2021-10-03,27,2,2,1,H,1,0,H
2349,7,2021-10-03,30,4,1,2,A,0,1,A
2350,7,2021-10-03,16,17,2,2,D,0,0,D
2351,7,2021-10-16,28,16,0,5,A,0,2,A
2352,7,2021-10-16,2,31,2,3,A,0,0,D
2353,7,2021-10-16,15,18,4,2,H,1,1,D
2354,7,2021-10-16,17,6,2,0,H,1,0,H
2355,7,2021-10-16,21,5,0,0,D,0,0,D
2356,7,2021-10-16,23,14,1,0,H,0,0,D
2357,7,2021-10-16,4,8,0,1,A,0,1,A
2358,7,2021-10-17,10,30,0,1,A,0,0,D
2359,7,2021-10-17,20,27,2,3,A,1,3,A
2360,7,2021-10-18,1,9,2,2,D,1,0,H
2361,7,2021-10-22,1,2,3,1,H,2,0,H
2362,7,2021-10-23,8,21,7,0,H,3,0,H
2363,7,2021-10-23,9,20,1,1,D,0,0,D
2364,7,2021-10-23,10,28,2,5,A,1,1,D
2365,7,2021-10-23,14,31,1,1,D,0,1,A
2366,7,2021-10-23,23,6,2,2,D,1,1,D
2367,7,2021-10-23,5,17,1,4,A,0,3,A
2368,7,2021-10-24,4,15,1,2,A,0,1,A
2369,7,2021-10-24,30,27,1,0,H,0,0,D
2370,7,2021-10-24,18,16,0,5,A,0,4,A
2371,7,2021-10-30,15,1,0,2,A,0,2,A
2372,7,2021-10-30,6,4,3,1,H,3,0,H
2373,7,2021-10-30,16,5,2,2,D,2,1,H
2374,7,2021-10-30,17,9,0,2,A,0,1,A
2375,7,2021-10-30,20,8,0,3,A,0,0,D
2376,7,2021-10-30,28,23,0,1,A,0,1,A
2377,7,2021-10-30,27,18,0,3,A,0,1,A
2378,7,2021-10-31,21,14,1,2,A,0,0,D
2379,7,2021-10-31,2,30,1,4,A,1,2,A
2380,7,2021-11-01,31,10,2,1,H,2,0,H
2381,7,2021-11-05,23,2,1,0,H,1,0,H
2382,7,2021-11-06,18,17,0,2,A,0,2,A
2383,7,2021-11-06,4,21,1,2,A,0,2,A
2384,7,2021-11-06,8,6,1,1,D,1,0,H
2385,7,2021-11-06,9,31,2,0,H,0,0,D
2386,7,2021-11-06,5,20,1,1,D,1,0,H
2387,7,2021-11-07,1,28,1,0,H,0,0,D
2388,7,2021-11-07,10,27,0,0,D,0,0,D
2389,7,2021-11-07,14,15,1,1,D,1,1,D
2390,7,2021-11-07,30,16,3,2,H,1,1,D
2391,7,2021-11-20,15,8,0,3,A,0,2,A
2392,7,2021-11-20,2,5,2,0,H,0,0,D
2393,7,2021-11-20,6,9,3,3,D,2,3,A
2394,7,2021-11-20,20,4,3,3,D,2,2,D
2395,7,2021-11-20,21,23,2,1,H,1,1,D
2396,7,2021-11-20,28,18,4,1,H,2,0,H
2397,7,2021-11-20,31,30,1,0,H,0,0,D
2398,7,2021-11-20,16,1,4,0,H,1,0,H
2399,7,2021-11-21,17,10,3,0,H,1,0,H
2400,7,2021-11-21,27,14,2,1,H,0,1,A
2401,7,2021-11-27,1,20,2,0,H,0,0,D
2402,7,2021-11-27,9,2,1,2,A,0,1,A
2403,7,2021-11-27,16,23,4,0,H,3,0,H
2404,7,2021-11-27,21,31,0,0,D,0,0,D
2405,7,2021-11-27,5,14,0,0,D,0,0,D
2406,7,2021-11-28,4,10,1,0,H,1,0,H
2407,7,2021-11-28,15,28,4,2,H,3,1,H
2408,7,2021-11-28,17,30,2,1,H,1,0,H
2409,7,2021-11-28,8,18,1,1,D,0,0,D
2410,7,2021-11-30,20,21,1,1,D,0,0,D
2411,7,2021-11-30,14,9,1,0,H,0,0,D
2412,7,2021-12-01,23,15,2,2,D,2,1,H
2413,7,2021-12-01,28,8,1,2,A,1,1,D
2414,7,2021-12-01,30,5,1,1,D,1,0,H
2415,7,2021-12-01,31,6,0,0,D,0,0,D
2416,7,2021-12-01,2,17,1,2,A,0,2,A
2417,7,2021-12-01,10,16,1,4,A,1,2,A
2418,7,2021-12-02,27,4,2,0,H,1,0,H
2419,7,2021-12-02,18,1,3,2,H,1,1,D
2420,7,2021-12-04,30,8,3,2,H,1,2,A
2421,7,2021-12-04,20,6,1,0,H,1,0,H
2422,7,2021-12-04,23,5,1,1,D,1,0,H
2423,7,2021-12-04,31,16,0,1,A,0,0,D
2424,7,2021-12-04,28,17,1,3,A,0,2,A
2425,7,2021-12-05,14,4,2,2,D,1,0,H
2426,7,2021-12-05,18,9,1,0,H,0,0,D
2427,7,2021-12-05,27,21,3,0,H,1,0,H
2428,7,2021-12-05,2,15,2,1,H,1,1,D
2429,7,2021-12-06,10,1,2,1,H,0,1,A
2430,7,2021-12-10,4,28,2,1,H,0,1,A
2431,7,2021-12-11,17,31,1,0,H,0,0,D
2432,7,2021-12-11,1,23,3,0,H,2,0,H
2433,7,2021-12-11,8,14,3,2,H,1,1,D
2434,7,2021-12-11,16,2,1,0,H,0,0,D
2435,7,2021-12-11,21,18,0,1,A,0,0,D
2436,7,2021-12-12,6,30,0,0,D,0,0,D
2437,7,2021-12-12,15,20,4,0,H,1,0,H
2438,7,2021-12-12,9,10,3,1,H,1,0,H
2439,7,2021-12-14,21,2,0,2,A,0,1,A
2440,7,2021-12-14,17,14,7,0,H,3,0,H
2441,7,2021-12-15,5,31,0,1,A,0,1,A
2442,7,2021-12-15,9,23,2,2,D,1,2,A
2443,7,2021-12-15,1,30,2,0,H,0,0,D
2444,7,2021-12-16,8,10,1,1,D,0,0,D
2445,7,2021-12-16,16,20,3,1,H,2,1,H
2446,7,2021-12-18,14,1,1,4,A,0,3,A
2447,7,2021-12-19,20,17,0,4,A,0,2,A
2448,7,2021-12-19,31,8,0,0,D,0,0,D
2449,7,2021-12-19,27,16,2,2,D,1,1,D
2450,7,2021-12-26,17,15,6,3,H,4,0,H
2451,7,2021-12-26,21,1,0,5,A,0,2,A
2452,7,2021-12-26,27,9,3,0,H,2,0,H
2453,7,2021-12-26,30,23,2,3,A,0,1,A
2454,7,2021-12-26,2,8,1,3,A,1,1,D
2455,7,2021-12-26,5,4,2,0,H,2,0,H
2456,7,2021-12-27,20,18,1,1,D,1,0,H
2457,7,2021-12-28,9,21,3,0,H,3,0,H
2458,7,2021-12-28,23,27,1,1,D,1,1,D
2459,7,2021-12-28,28,30,1,4,A,1,2,A
2460,7,2021-12-28,15,16,1,0,H,0,0,D
2461,7,2021-12-29,8,5,1,1,D,1,0,H
2462,7,2021-12-29,4,17,0,1,A,0,1,A
2463,7,2021-12-30,18,6,3,1,H,3,1,H
2464,7,2022-01-01,1,17,1,2,A,1,0,H
2465,7,2022-01-01,28,27,0,1,A,0,0,D
2466,7,2022-01-01,9,30,2,3,A,0,3,A
2467,7,2022-01-02,4,2,2,1,H,1,1,D
2468,7,2022-01-02,10,5,2,3,A,0,2,A
2469,7,2022-01-02,14,6,3,1,H,1,0,H
2470,7,2022-01-02,8,16,2,2,D,2,2,D
2471,7,2022-01-03,18,31,0,1,A,0,0,D
2472,7,2022-01-11,23,4,4,1,H,2,1,H
2473,7,2022-01-12,30,21,2,0,H,1,0,H
2474,7,2022-01-14,5,9,1,1,D,0,0,D
2475,7,2022-01-15,17,8,1,0,H,0,0,D
2476,7,2022-01-15,20,28,1,1,D,0,0,D
2477,7,2022-01-15,21,10,2,1,H,2,0,H
2478,7,2022-01-15,31,23,3,1,H,1,0,H
2479,7,2022-01-15,2,18,2,2,D,0,1,A
2480,7,2022-01-16,16,4,3,0,H,1,0,H
2481,7,2022-01-16,30,14,2,3,A,1,2,A
2482,7,2022-01-18,5,8,1,1,D,0,1,A
2483,7,2022-01-19,15,27,2,3,A,1,1,D
2484,7,2022-01-19,4,18,1,3,A,0,0,D
2485,7,2022-01-21,28,21,0,3,A,0,0,D
2486,7,2022-01-22,10,2,0,1,A,0,1,A
2487,7,2022-01-22,4,31,1,2,A,0,0,D
2488,7,2022-01-22,14,20,0,1,A,0,0,D
2489,7,2022-01-22,18,30,1,0,H,0,0,D
2490,7,2022-01-22,23,17,1,1,D,1,0,H
2491,7,2022-01-23,1,6,0,0,D,0,0,D
2492,7,2022-01-23,9,16,1,3,A,0,2,A
2493,7,2022-01-23,15,5,1,1,D,0,0,D
2494,7,2022-01-23,8,27,2,0,H,0,0,D
2495,7,2022-02-05,6,28,0,0,D,0,0,D
2496,7,2022-02-08,20,10,3,1,H,1,1,D
2497,7,2022-02-08,30,28,1,0,H,0,0,D
2498,7,2022-02-08,6,18,1,1,D,0,1,A
2499,7,2022-02-09,17,4,2,0,H,1,0,H
2500,7,2022-02-09,21,9,1,1,D,1,0,H
2501,7,2022-02-09,27,23,2,3,A,1,1,D
2502,7,2022-02-09,2,14,3,3,D,3,2,H
2503,7,2022-02-10,16,15,2,0,H,1,0,H
2504,7,2022-02-10,31,1,0,1,A,0,1,A
2505,7,2022-02-12,18,23,1,1,D,1,0,H
2506,7,2022-02-12,4,9,0,0,D,0,0,D
2507,7,2022-02-12,10,14,3,0,H,2,0,H
2508,7,2022-02-12,28,5,0,2,A,0,1,A
2509,7,2022-02-12,21,17,0,4,A,0,1,A
2510,7,2022-02-13,6,16,0,1,A,0,1,A
2511,7,2022-02-13,20,2,1,0,H,1,0,H
2512,7,2022-02-13,27,31,0,2,A,0,2,A
2513,7,2022-02-13,15,30,2,2,D,1,1,D
2514,7,2022-02-15,18,5,2,0,H,0,0,D
2515,7,2022-02-19,30,20,1,1,D,1,1,D
2516,7,2022-02-19,1,4,2,1,H,0,0,D
2517,7,2022-02-19,2,28,0,1,A,0,0,D
2518,7,2022-02-19,5,6,0,3,A,0,2,A
2519,7,2022-02-19,9,8,0,1,A,0,0,D
2520,7,2022-02-19,16,21,3,1,H,0,0,D
2521,7,2022-02-19,23,10,2,0,H,0,0,D
2522,7,2022-02-19,17,27,2,3,A,1,1,D
2523,7,2022-02-20,14,18,2,4,A,0,2,A
2524,7,2022-02-20,31,15,2,1,H,1,1,D
2525,7,2022-02-23,6,27,1,0,H,0,0,D
2526,7,2022-02-23,28,9,1,4,A,1,2,A
2527,7,2022-02-23,16,14,6,0,H,3,0,H
2528,7,2022-02-24,1,31,2,1,H,0,1,A
2529,7,2022-02-25,23,21,2,0,H,1,0,H
2530,7,2022-02-26,14,27,0,4,A,0,3,A
2531,7,2022-02-26,4,20,0,2,A,0,2,A
2532,7,2022-02-26,9,6,1,1,D,1,0,H
2533,7,2022-02-26,18,28,0,0,D,0,0,D
2534,7,2022-02-26,5,2,0,2,A,0,1,A
2535,7,2022-02-26,10,17,0,1,A,0,0,D
2536,7,2022-02-27,30,31,1,0,H,0,0,D
2537,7,2022-03-01,6,15,0,2,A,0,0,D
2538,7,2022-03-05,15,14,1,0,H,0,0,D
2539,7,2022-03-05,2,23,4,0,H,2,0,H
2540,7,2022-03-05,6,8,0,4,A,0,0,D
2541,7,2022-03-05,20,5,2,1,H,2,0,H
2542,7,2022-03-05,21,4,1,3,A,0,1,A
2543,7,2022-03-05,31,9,0,2,A,0,2,A
2544,7,2022-03-05,16,30,1,0,H,1,0,H
2545,7,2022-03-06,28,1,2,3,A,1,2,A
2546,7,2022-03-06,17,18,4,1,H,2,1,H
2547,7,2022-03-07,27,10,5,0,H,3,0,H
2548,7,2022-03-10,21,8,1,3,A,0,2,A
2549,7,2022-03-10,23,20,1,2,A,1,1,D
2550,7,2022-03-10,31,28,4,0,H,2,0,H
2551,7,2022-03-10,14,2,0,3,A,0,1,A
2552,7,2022-03-12,5,16,0,2,A,0,1,A
2553,7,2022-03-12,4,6,2,0,H,0,0,D
2554,7,2022-03-12,18,27,3,2,H,2,1,H
2555,7,2022-03-13,8,20,1,0,H,0,0,D
2556,7,2022-03-13,10,31,0,1,A,0,0,D
2557,7,2022-03-13,14,21,2,1,H,1,0,H
2558,7,2022-03-13,23,28,1,2,A,1,2,A
2559,7,2022-03-13,30,2,2,1,H,0,0,D
2560,7,2022-03-13,1,15,2,0,H,1,0,H
2561,7,2022-03-14,9,17,0,0,D,0,0,D
2562,7,2022-03-16,5,27,0,2,A,0,1,A
2563,7,2022-03-16,1,16,0,2,A,0,0,D
2564,7,2022-03-17,10,20,1,0,H,0,0,D
2565,7,2022-03-18,31,14,2,3,A,2,0,H
2566,7,2022-03-19,2,1,0,1,A,0,1,A
2567,7,2022-03-20,15,4,2,1,H,2,0,H
2568,7,2022-03-20,27,30,3,1,H,2,1,H
2569,7,2022-04-02,16,28,2,0,H,1,0,H
2570,7,2022-04-02,5,21,0,0,D,0,0,D
2571,7,2022-04-02,6,17,0,2,A,0,2,A
2572,7,2022-04-02,8,4,1,4,A,0,0,D
2573,7,2022-04-02,14,23,1,1,D,1,0,H
2574,7,2022-04-02,31,2,2,1,H,2,0,H
2575,7,2022-04-02,18,15,1,1,D,0,0,D
2576,7,2022-04-03,30,10,2,1,H,1,0,H
2577,7,2022-04-03,27,20,5,1,H,1,1,D
2578,7,2022-04-04,9,1,3,0,H,2,0,H
2579,7,2022-04-06,6,10,3,2,H,1,2,A
2580,7,2022-04-08,20,31,1,0,H,0,0,D
2581,7,2022-04-09,10,18,1,0,H,1,0,H
2582,7,2022-04-09,1,5,1,2,A,0,1,A
2583,7,2022-04-09,23,8,0,6,A,0,4,A
2584,7,2022-04-09,28,14,0,3,A,0,1,A
2585,7,2022-04-09,2,27,0,4,A,0,1,A
2586,7,2022-04-10,4,30,2,0,H,0,0,D
2587,7,2022-04-10,15,9,2,1,H,2,0,H
2588,7,2022-04-10,21,6,2,0,H,1,0,H
2589,7,2022-04-10,17,16,2,2,D,2,1,H
2590,7,2022-04-16,27,5,0,1,A,0,0,D
2591,7,2022-04-16,18,21,3,2,H,2,1,H
2592,7,2022-04-16,23,1,1,0,H,1,0,H
2593,7,2022-04-16,28,4,1,2,A,0,1,A
2594,7,2022-04-17,20,15,2,1,H,1,1,D
2595,7,2022-04-17,30,6,1,1,D,0,1,A
2596,7,2022-04-19,16,18,4,0,H,2,0,H
2597,7,2022-04-20,8,1,2,4,A,2,2,D
2598,7,2022-04-20,10,15,1,1,D,0,1,A
2599,7,2022-04-20,20,9,1,0,H,1,0,H
2600,7,2022-04-20,17,5,3,0,H,0,0,D
2601,7,2022-04-21,6,23,2,0,H,2,0,H
2602,7,2022-04-23,1,18,3,1,H,2,1,H
2603,7,2022-04-23,15,2,0,0,D,0,0,D
2604,7,2022-04-23,17,28,5,1,H,3,1,H
2605,7,2022-04-23,21,20,0,3,A,0,2,A
2606,7,2022-04-23,4,27,0,0,D,0,0,D
2607,7,2022-04-24,5,23,2,2,D,2,1,H
2608,7,2022-04-24,6,31,1,0,H,0,0,D
2609,7,2022-04-24,8,30,1,0,H,0,0,D
2610,7,2022-04-24,16,10,2,0,H,0,0,D
2611,7,2022-04-25,9,14,0,0,D,0,0,D
2612,7,2022-04-28,18,8,1,1,D,0,0,D
2613,7,2022-04-30,20,16,0,1,A,0,1,A
2614,7,2022-04-30,2,21,2,0,H,1,0,H
2615,7,2022-04-30,23,9,1,2,A,1,0,H
2616,7,2022-04-30,28,6,1,2,A,1,0,H
2617,7,2022-04-30,31,5,0,3,A,0,1,A
2618,7,2022-04-30,14,17,0,4,A,0,1,A
2619,7,2022-05-01,10,8,1,0,H,0,0,D
2620,7,2022-05-01,27,15,3,1,H,1,0,H
2621,7,2022-05-01,30,1,1,2,A,1,1,D
2622,7,2022-05-02,18,4,3,0,H,1,0,H
2623,7,2022-05-07,4,23,3,0,H,2,0,H
2624,7,2022-05-07,6,2,1,3,A,0,2,A
2625,7,2022-05-07,8,31,2,2,D,0,0,D
2626,7,2022-05-07,9,28,1,0,H,1,0,H
2627,7,2022-05-07,5,18,4,0,H,1,0,H
2628,7,2022-05-07,16,27,1,1,D,0,0,D
2629,7,2022-05-08,1,14,2,1,H,2,0,H
2630,7,2022-05-08,15,10,1,2,A,1,2,A
2631,7,2022-05-08,21,30,0,4,A,0,3,A
2632,7,2022-05-08,17,20,5,0,H,2,0,H
2633,7,2022-05-10,2,16,1,2,A,1,1,D
2634,7,2022-05-11,14,8,0,3,A,0,1,A
2635,7,2022-05-11,15,21,3,0,H,0,0,D
2636,7,2022-05-11,28,10,0,0,D,0,0,D
2637,7,2022-05-11,31,17,1,5,A,1,3,A
2638,7,2022-05-12,27,1,3,0,H,2,0,H
2639,7,2022-05-15,27,6,1,0,H,1,0,H
2640,7,2022-05-15,2,9,1,1,D,0,0,D
2641,7,2022-05-15,14,5,1,1,D,0,1,A
2642,7,2022-05-15,28,15,1,5,A,1,2,A
2643,7,2022-05-15,30,17,2,2,D,2,0,H
2644,7,2022-05-15,31,21,1,1,D,0,1,A
2645,7,2022-05-15,10,4,2,3,A,2,1,H
2646,7,2022-05-16,20,1,2,0,H,0,0,D
2647,7,2022-05-17,23,16,1,2,A,1,1,D
2648,7,2022-05-19,10,9,3,2,H,0,2,A
2649,7,2022-05-19,2,6,1,1,D,0,1,A
2650,7,2022-05-19,8,15,1,1,D,1,1,D
2651,7,2022-05-22,1,10,5,1,H,2,1,H
2652,7,2022-05-22,4,14,1,2,A,0,0,D
2653,7,2022-05-22,5,30,3,1,H,0,1,A
2654,7,2022-05-22,6,20,1,2,A,0,1,A
2655,7,2022-05-22,8,28,2,1,H,1,0,H
2656,7,2022-05-22,9,18,1,0,H,1,0,H
2657,7,2022-05-22,15,23,4,1,H,0,0,D
2658,7,2022-05-22,16,31,3,1,H,1,1,D
2659,7,2022-05-22,17,2,3,2,H,0,1,A
2660,7,2022-05-22,21,27,0,5,A,0,2,A
